geometry,Dmax,Nfaces,run,host_s,init_s,storage_MB
Hex1125,4,6,15,1.29649,0.015726,0.225432
Hex1125,4,6,16,1.29619,0.015614,0.225432
Hex1125,4,6,17,1.29601,0.015412,0.225432
Hex1125,4,6,18,1.29294,0.015542,0.225432
Hex1125,4,6,19,1.29012,0.015552,0.225432
Hex1125,4,6,20,1.28932,0.015605,0.225432
Hex1125,4,6,21,1.29292,0.015636,0.225432
Hex1125,4,6,22,1.29533,0.01554,0.225432
Hex1125,4,6,23,1.2942,0.015776,0.225432
Hex1125,4,6,24,1.29421,0.015475,0.225432
Hex1125,4,6,25,1.29536,0.015729,0.225432
Hex1125,4,6,26,1.29277,0.015718,0.225432
Hex1125,4,6,27,1.29528,0.015249,0.225432
Hex1125,4,6,28,1.29062,0.014972,0.225432
Hex1125,4,6,29,1.29205,0.015718,0.225432
Hex1125,4,6,30,1.28927,0.01555,0.225432
Hex1125,4,6,31,1.29745,0.015514,0.225432
Hex1125,4,6,32,1.29514,0.015848,0.225432
Hex1125,4,6,33,1.29373,0.015445,0.225432
Hex1125,4,6,34,1.29747,0.015586,0.225432
Hex1125,4,6,35,1.2954,0.015737,0.225432
Hex1125,4,6,36,1.29031,0.015453,0.225432
Hex1125,4,6,37,1.29124,0.015018,0.225432
Hex1125,4,6,38,1.28949,0.015553,0.225432
Hex1125,4,6,39,1.29149,0.015187,0.225432
Hex1125,4,6,40,1.36911,0.015645,0.225432
Hex1125,4,6,41,1.29478,0.01565,0.225432
Hex1125,4,6,42,1.29502,0.015604,0.225432
Hex1125,4,6,43,1.29413,0.015609,0.225432
Hex1125,4,6,44,1.29553,0.015965,0.225432
Hex1125,4,6,45,1.2905,0.015861,0.225432
Hex1125,4,6,46,1.29022,0.015584,0.225432
Hex1125,4,6,47,1.28637,0.015476,0.225432
Hex1125,4,6,48,1.29666,0.015635,0.225432
Hex1125,4,6,49,1.29661,0.015774,0.225432
Hex1125,4,6,50,1.29283,0.015841,0.225432
Hex1125,4,6,51,1.29356,0.015503,0.225432
Hex1125,4,6,52,1.29816,0.015425,0.225432
Hex1125,4,6,53,1.29213,0.015256,0.225432
Hex1125,4,6,54,1.29346,0.015587,0.225432
Hex1125,4,6,55,1.29115,0.015563,0.225432
Hex1125,4,6,56,1.2883,0.015636,0.225432
Hex1125,4,6,57,1.29502,0.015224,0.225432
Hex1125,4,6,58,1.29427,0.01544,0.225432
Hex1125,4,6,59,1.29668,0.015531,0.225432
Hex1125,4,6,60,1.29383,0.015702,0.225432
Hex1125,4,6,61,1.29322,0.015465,0.225432
Hex1125,4,6,62,1.29245,0.015512,0.225432
Hex1125,4,6,63,1.29074,0.015497,0.225432
Hex1125,4,6,64,1.28951,0.015423,0.225432
Hex1125,4,6,65,1.28946,0.015627,0.225432
Hex1125,4,6,66,1.29462,0.015552,0.225432
Hex1125,4,6,67,1.29587,0.015255,0.225432
Hex1125,4,6,68,1.29298,0.015697,0.225432
Hex1125,4,6,69,1.29413,0.015583,0.225432
Hex1125,4,6,70,1.29205,0.015569,0.225432
Hex1125,4,6,71,1.29309,0.015171,0.225432
Hex1125,4,6,72,1.28912,0.015149,0.225432
Hex1125,4,6,73,1.29213,0.015434,0.225432
Hex1125,4,6,74,1.28971,0.015786,0.225432
Hex1125,4,6,75,1.29649,0.015663,0.225432
Hex1125,4,6,76,1.29878,0.015288,0.225432
Hex1125,4,6,77,1.29589,0.015397,0.225432
Hex1125,4,6,78,1.29181,0.015646,0.225432
Hex1125,4,6,79,1.29247,0.015733,0.225432
Hex1125,4,6,80,1.29149,0.015426,0.225432
Hex1125,4,6,81,1.29146,0.015477,0.225432
Hex1125,4,6,82,1.28828,0.015768,0.225432
Hex1125,4,6,83,1.28722,0.015544,0.225432
Hex1125,4,6,84,1.29413,0.015197,0.225432
Hex1125,4,6,85,1.29606,0.01552,0.225432
Hex1125,4,6,86,1.29344,0.015599,0.225432
Hex1125,4,6,87,1.29378,0.015576,0.225432
Hex1125,4,6,88,1.29505,0.015495,0.225432
Hex1125,4,6,89,1.28855,0.015582,0.225432
Hex1125,4,6,90,1.29088,0.015631,0.225432
Hex1125,4,6,91,1.28697,0.015669,0.225432
Hex1125,4,6,92,1.28812,0.015615,0.225432
Hex1125,4,6,93,1.30045,0.015237,0.225432
Hex1125,4,6,94,1.29496,0.015426,0.225432
Hex1125,4,6,95,1.29573,0.01577,0.225432
Hex1125,4,6,96,1.29531,0.015539,0.225432
Hex1125,4,6,97,1.29316,0.015701,0.225432
Hex1125,4,6,98,1.2941,0.016575,0.225432
Hex1125,4,6,99,1.28627,0.015795,0.225432
Hex1125,4,6,100,1.29147,0.015575,0.225432
Hex1125,4,7,1,1.29182,0.015508,0.225432
Hex1125,4,7,2,1.29606,0.01535,0.225432
Hex1125,4,7,3,1.2954,0.015681,0.225432
Hex1125,4,7,4,1.29769,0.015416,0.225432
Hex1125,4,7,5,1.29369,0.015534,0.225432
Hex1125,4,7,6,1.29233,0.015585,0.225432
Hex1125,4,7,7,1.29064,0.015488,0.225432
Hex1125,4,7,8,1.28989,0.01547,0.225432
Hex1125,4,7,9,1.29062,0.015604,0.225432
Hex1125,4,7,10,1.29423,0.015588,0.225432
Hex1125,4,7,11,1.29363,0.015736,0.225432
Hex1125,4,7,12,1.29488,0.015054,0.225432
Hex1125,4,7,13,1.29436,0.015571,0.225432
Hex1125,4,7,14,1.29525,0.015652,0.225432
Hex1125,4,7,15,1.29295,0.01552,0.225432
Hex1125,4,7,16,1.28843,0.015479,0.225432
Hex1125,4,7,17,1.29086,0.015485,0.225432
Hex1125,4,7,18,1.29086,0.015689,0.225432
Hex1125,4,7,19,1.29596,0.015591,0.225432
Hex1125,4,7,20,1.29648,0.015776,0.225432
Hex1125,4,7,21,1.29542,0.015604,0.225432
Hex1125,4,7,22,1.29839,0.015802,0.225432
Hex1125,4,7,23,1.29293,0.015642,0.225432
Hex1125,4,7,24,1.29372,0.015506,0.225432
Hex1125,4,7,25,1.2889,0.015797,0.225432
Hex1125,4,7,26,1.29129,0.01539,0.225432
Hex1125,4,7,27,1.28653,0.015611,0.225432
Hex1125,4,7,28,1.29406,0.015564,0.225432
Hex1125,4,7,29,1.29446,0.01574,0.225432
Hex1125,4,7,30,1.29481,0.015602,0.225432
Hex1125,4,7,31,1.29264,0.015732,0.225432
Hex1125,4,7,32,1.29207,0.015888,0.225432
Hex1125,4,7,33,1.28964,0.01566,0.225432
Hex1125,4,7,34,1.29243,0.015662,0.225432
Hex1125,4,7,35,1.29253,0.015213,0.225432
Hex1125,4,7,36,1.28941,0.015563,0.225432
Hex1125,4,7,37,1.29673,0.015038,0.225432
Hex1125,4,7,38,1.29651,0.015623,0.225432
Hex1125,4,7,39,1.29871,0.015489,0.225432
Hex1125,4,7,40,1.29183,0.015729,0.225432
Hex1125,4,7,41,1.29365,0.015593,0.225432
Hex1125,4,7,42,1.2902,0.015556,0.225432
Hex1125,4,7,43,1.29393,0.015938,0.225432
Hex1125,4,7,44,1.28838,0.015481,0.225432
Hex1125,4,7,45,1.29074,0.01545,0.225432
Hex1125,4,7,46,1.29724,0.015701,0.225432
Hex1125,4,7,47,1.29439,0.01602,0.225432
Hex1125,4,7,48,1.29221,0.015692,0.225432
Hex1125,4,7,49,1.2912,0.015398,0.225432
Hex1125,4,7,50,1.29053,0.015624,0.225432
Hex1125,4,7,51,1.29177,0.015568,0.225432
Hex1125,4,7,52,1.29041,0.014834,0.225432
Hex1125,4,7,53,1.28793,0.01606,0.225432
Hex1125,4,7,54,1.29267,0.015464,0.225432
Hex1125,4,7,55,1.29827,0.015746,0.225432
Hex1125,4,7,56,1.29707,0.015307,0.225432
Hex1125,4,7,57,1.2965,0.015507,0.225432
Hex1125,4,7,58,1.29839,0.015555,0.225432
Hex1125,4,7,59,1.29052,0.015326,0.225432
Hex1125,4,7,60,1.29165,0.015665,0.225432
Hex1125,4,7,61,1.29042,0.01539,0.225432
Hex1125,4,7,62,1.29033,0.015678,0.225432
Hex1125,4,7,63,1.29276,0.015657,0.225432
Hex1125,4,7,64,1.29432,0.015699,0.225432
Hex1125,4,7,65,1.29689,0.015659,0.225432
Hex1125,4,7,66,1.29634,0.015797,0.225432
Hex1125,4,7,67,1.29428,0.015616,0.225432
Hex1125,4,7,68,1.29196,0.015743,0.225432
Hex1125,4,7,69,1.28861,0.015688,0.225432
Hex1125,4,7,70,1.28887,0.015772,0.225432
Hex1125,4,7,71,1.29039,0.015812,0.225432
Hex1125,4,7,72,1.2958,0.015785,0.225432
Hex1125,4,7,73,1.29428,0.015742,0.225432
Hex1125,4,7,74,1.29539,0.015798,0.225432
Hex1125,4,7,75,1.29637,0.015563,0.225432
Hex1125,4,7,76,1.29359,0.015869,0.225432
Hex1125,4,7,77,1.29113,0.01566,0.225432
Hex1125,4,7,78,1.29216,0.015602,0.225432
Hex1125,4,7,79,1.28775,0.015584,0.225432
Hex1125,4,7,80,1.29172,0.015055,0.225432
Hex1125,4,7,81,1.29393,0.015496,0.225432
Hex1125,4,7,82,1.29731,0.015598,0.225432
Hex1125,4,7,83,1.29343,0.01558,0.225432
Hex1125,4,7,84,1.29122,0.015771,0.225432
Hex1125,4,7,85,1.29418,0.015344,0.225432
Hex1125,4,7,86,1.29099,0.015568,0.225432
Hex1125,4,7,87,1.29019,0.01558,0.225432
Hex1125,4,7,88,1.28979,0.015375,0.225432
Hex1125,4,7,89,1.29585,0.015422,0.225432
Hex1125,4,7,90,1.29606,0.015626,0.225432
Hex1125,4,7,91,1.29619,0.01575,0.225432
Hex1125,4,7,92,1.29576,0.015473,0.225432
Hex1125,4,7,93,1.29368,0.01565,0.225432
Hex1125,4,7,94,1.29163,0.015509,0.225432
Hex1125,4,7,95,1.29058,0.015139,0.225432
Hex1125,4,7,96,1.28925,0.015497,0.225432
Hex1125,4,7,97,1.28881,0.015723,0.225432
Hex1125,4,7,98,1.28873,0.015495,0.225432
Hex1125,4,7,99,1.29673,0.015533,0.225432
Hex1125,4,7,100,1.29574,0.016154,0.225432
Hex1125,4,8,1,1.29541,0.015843,0.225432
Hex1125,4,8,2,1.29394,0.015692,0.225432
Hex1125,4,8,3,1.2923,0.015337,0.225432
Hex1125,4,8,4,1.29035,0.015112,0.225432
Hex1125,4,8,5,1.28894,0.015533,0.225432
Hex1125,4,8,6,1.28871,0.015637,0.225432
Hex1125,4,8,7,1.29107,0.0153,0.225432
Hex1125,4,8,8,1.29553,0.01522,0.225432
Hex1125,4,8,9,1.29328,0.015745,0.225432
Hex1125,4,8,10,1.29478,0.015164,0.225432
Hex1125,4,8,11,1.29347,0.015515,0.225432
Hex1125,4,8,12,1.29143,0.01565,0.225432
Hex1125,4,8,13,1.29235,0.015817,0.225432
Hex1125,4,8,14,1.29114,0.015562,0.225432
Hex1125,4,8,15,1.29233,0.015557,0.225432
Hex1125,4,8,16,1.29363,0.015517,0.225432
Hex1125,4,8,17,1.29447,0.015643,0.225432
Hex1125,4,8,18,1.29269,0.015573,0.225432
Hex1125,4,8,19,1.29566,0.015484,0.225432
Hex1125,4,8,20,1.29627,0.015854,0.225432
Hex1125,4,8,21,1.29633,0.015623,0.225432
Hex1125,4,8,22,1.29081,0.01518,0.225432
Hex1125,4,8,23,1.29205,0.0156,0.225432
Hex1125,4,8,24,1.29197,0.015685,0.225432
Hex1125,4,8,25,1.29442,0.015488,0.225432
Hex1125,4,8,26,1.29596,0.01556,0.225432
Hex1125,4,8,27,1.29056,0.015747,0.225432
Hex1125,4,8,28,1.29394,0.015631,0.225432
Hex1125,4,8,29,1.29613,0.015808,0.225432
Hex1125,4,8,30,1.29069,0.015623,0.225432
Hex1125,4,8,31,1.28912,0.015768,0.225432
Hex1125,4,8,32,1.29002,0.015504,0.225432
Hex1125,4,8,33,1.29041,0.015526,0.225432
Hex1125,4,8,34,1.29485,0.015596,0.225432
Hex1125,4,8,35,1.30394,0.015212,0.225432
Hex1125,4,8,36,1.29505,0.015305,0.225432
Hex1125,4,8,37,1.2931,0.015817,0.225432
Hex1125,4,8,38,1.29499,0.01564,0.225432
Hex1125,4,8,39,1.29147,0.015677,0.225432
Hex1125,4,8,40,1.29185,0.015652,0.225432
Hex1125,4,8,41,1.28728,0.015713,0.225432
Hex1125,4,8,42,1.28828,0.015547,0.225432
Hex1125,4,8,43,1.29527,0.015072,0.225432
Hex1125,4,8,44,1.29554,0.015366,0.225432
Hex1125,4,8,45,1.29176,0.015564,0.225432
Hex1125,4,8,46,1.29533,0.015567,0.225432
Hex1125,4,8,47,1.29366,0.015587,0.225432
Hex1125,4,8,48,1.29609,0.015695,0.225432
Hex1125,4,8,49,1.2914,0.015487,0.225432
Hex1125,4,8,50,1.2882,0.015106,0.225432
Hex1125,4,8,51,1.29297,0.015667,0.225432
Hex1125,4,8,52,1.29346,0.015485,0.225432
Hex1125,4,8,53,1.29487,0.015543,0.225432
Hex1125,4,8,54,1.29444,0.015564,0.225432
Hex1125,4,8,55,1.29428,0.015607,0.225432
Hex1125,4,8,56,1.29191,0.015631,0.225432
Hex1125,4,8,57,1.2914,0.015322,0.225432
Hex1125,4,8,58,1.29156,0.015638,0.225432
Hex1125,4,8,59,1.30361,0.015271,0.225432
Hex1125,4,8,60,1.28887,0.015528,0.225432
Hex1125,4,8,61,1.29473,0.015697,0.225432
Hex1125,4,8,62,1.29472,0.01564,0.225432
Hex1125,4,8,63,1.2939,0.01547,0.225432
Hex1125,4,8,64,1.29564,0.015617,0.225432
Hex1125,4,8,65,1.29221,0.015682,0.225432
Hex1125,4,8,66,1.28882,0.016146,0.225432
Hex1125,4,8,67,1.29061,0.015733,0.225432
Hex1125,4,8,68,1.29026,0.015843,0.225432
Hex1125,4,8,69,1.2923,0.015488,0.225432
Hex1125,4,8,70,1.29363,0.015736,0.225432
Hex1125,4,8,71,1.29578,0.015322,0.225432
Hex1125,4,8,72,1.29493,0.015563,0.225432
Hex1125,4,8,73,1.29283,0.015705,0.225432
Hex1125,4,8,74,1.2948,0.01562,0.225432
Hex1125,4,8,75,1.28951,0.015712,0.225432
Hex1125,4,8,76,1.2878,0.015505,0.225432
Hex1125,4,8,77,1.29095,0.015272,0.225432
Hex1125,4,8,78,1.29315,0.015575,0.225432
Hex1125,4,8,79,1.29402,0.01571,0.225432
Hex1125,4,8,80,1.29394,0.015935,0.225432
Hex1125,4,8,81,1.29573,0.01557,0.225432
Hex1125,4,8,82,1.29798,0.016078,0.225432
Hex1125,4,8,83,1.29019,0.01563,0.225432
Hex1125,4,8,84,1.29122,0.015582,0.225432
Hex1125,4,8,85,1.29158,0.015563,0.225432
Hex1125,4,8,86,1.29009,0.015774,0.225432
Hex1125,4,8,87,1.29252,0.01575,0.225432
Hex1125,4,8,88,1.29609,0.015788,0.225432
Hex1125,4,8,89,1.29374,0.015716,0.225432
Hex1125,4,8,90,1.29656,0.015379,0.225432
Hex1125,4,8,91,1.29348,0.015199,0.225432
Hex1125,4,8,92,1.29044,0.015905,0.225432
Hex1125,4,8,93,1.28802,0.015593,0.225432
Hex1125,4,8,94,1.28862,0.015765,0.225432
Hex1125,4,8,95,1.29118,0.015386,0.225432
Hex1125,4,8,96,1.29467,0.015299,0.225432
Hex1125,4,8,97,1.29584,0.015665,0.225432
Hex1125,4,8,98,1.29193,0.015509,0.225432
Hex1125,4,8,99,1.29283,0.015437,0.225432
Hex1125,4,8,100,1.29556,0.015544,0.225432
Hex1125,4,9,1,1.29253,0.015735,0.225432
Hex1125,4,9,2,1.29184,0.015689,0.225432
Hex1125,4,9,3,1.29278,0.015554,0.225432
Hex1125,4,9,4,1.2892,0.015468,0.225432
Hex1125,4,9,5,1.2956,0.015587,0.225432
Hex1125,4,9,6,1.29893,0.015624,0.225432
Hex1125,4,9,7,1.29251,0.015751,0.225432
Hex1125,4,9,8,1.29335,0.015103,0.225432
Hex1125,4,9,9,1.29311,0.015552,0.225432
Hex1125,4,9,10,1.28975,0.015572,0.225432
Hex1125,4,9,11,1.2928,0.015557,0.225432
Hex1125,4,9,12,1.2858,0.015596,0.225432
Hex1125,4,9,13,1.29294,0.015489,0.225432
Hex1125,4,9,14,1.29681,0.015278,0.225432
Hex1125,4,9,15,1.29632,0.015674,0.225432
Hex1125,4,9,16,1.29524,0.015611,0.225432
Hex1125,4,9,17,1.29458,0.015179,0.225432
Hex1125,4,9,18,1.29256,0.015594,0.225432
Hex1125,4,9,19,1.28953,0.015701,0.225432
Hex1125,4,9,20,1.28945,0.015591,0.225432
Hex1125,4,9,21,1.29093,0.01571,0.225432
Hex1125,4,9,22,1.29165,0.015165,0.225432
Hex1125,4,9,23,1.29562,0.01566,0.225432
Hex1125,4,9,24,1.29509,0.015536,0.225432
Hex1125,4,9,25,1.29292,0.015517,0.225432
Hex1125,4,9,26,1.29429,0.015507,0.225432
Hex1125,4,9,27,1.29868,0.01586,0.225432
Hex1125,4,9,28,1.28883,0.015555,0.225432
Hex1125,4,9,29,1.28971,0.015561,0.225432
Hex1125,4,9,30,1.28743,0.015801,0.225432
Hex1125,4,9,31,1.28884,0.016143,0.225432
Hex1125,4,9,32,1.29583,0.01585,0.225432
Hex1125,4,9,33,1.29504,0.015528,0.225432
Hex1125,4,9,34,1.29689,0.015932,0.225432
Hex1125,4,9,35,1.2934,0.015446,0.225432
Hex1125,4,9,36,1.29135,0.015742,0.225432
Hex1125,4,9,37,1.28943,0.015694,0.225432
Hex1125,4,9,38,1.29195,0.015507,0.225432
Hex1125,4,9,39,1.29184,0.0155,0.225432
Hex1125,4,9,40,1.29449,0.014914,0.225432
Hex1125,4,9,41,1.2979,0.01606,0.225432
Hex1125,4,9,42,1.29513,0.015701,0.225432
Hex1125,4,9,43,1.29469,0.015637,0.225432
Hex1125,4,9,44,1.2937,0.015684,0.225432
Hex1125,4,9,45,1.29101,0.015599,0.225432
Hex1125,4,9,46,1.29026,0.016155,0.225432
Hex1125,4,9,47,1.28923,0.015783,0.225432
Hex1125,4,9,48,1.2884,0.015509,0.225432
Hex1125,4,9,49,1.29254,0.015676,0.225432
Hex1125,4,9,50,1.29633,0.01577,0.225432
Hex1125,4,9,51,1.2966,0.015859,0.225432
Hex1125,4,9,52,1.29399,0.015793,0.225432
Hex1125,4,9,53,1.29387,0.015694,0.225432
Hex1125,4,9,54,1.29366,0.015762,0.225432
Hex1125,4,9,55,1.28695,0.015801,0.225432
Hex1125,4,9,56,1.28985,0.015612,0.225432
Hex1125,4,9,57,1.2871,0.01547,0.225432
Hex1125,4,9,58,1.29579,0.015436,0.225432
Hex1125,4,9,59,1.29584,0.015698,0.225432
Hex1125,4,9,60,1.29631,0.015403,0.225432
Hex1125,4,9,61,1.29564,0.015787,0.225432
Hex1125,4,9,62,1.29237,0.01556,0.225432
Hex1125,4,9,63,1.28783,0.015648,0.225432
Hex1125,4,9,64,1.29021,0.015714,0.225432
Hex1125,4,9,65,1.29191,0.015553,0.225432
Hex1125,4,9,66,1.28504,0.015075,0.225432
Hex1125,4,9,67,1.29544,0.015631,0.225432
Hex1125,4,9,68,1.29683,0.015626,0.225432
Hex1125,4,9,69,1.2942,0.015175,0.225432
Hex1125,4,9,70,1.29408,0.016211,0.225432
Hex1125,4,9,71,1.29167,0.0154,0.225432
Hex1125,4,9,72,1.2896,0.015567,0.225432
Hex1125,4,9,73,1.29239,0.015548,0.225432
Hex1125,4,9,74,1.29188,0.01553,0.225432
Hex1125,4,9,75,1.28731,0.015821,0.225432
Hex1125,4,9,76,1.29025,0.015677,0.225432
Hex1125,4,9,77,1.29023,0.015724,0.225432
Hex1125,4,9,78,1.289,0.015826,0.225432
Hex1125,4,9,79,1.28821,0.015623,0.225432
Hex1125,4,9,80,1.28472,0.01564,0.225432
Hex1125,4,9,81,1.28556,0.015567,0.225432
Hex1125,4,9,82,1.28379,0.015624,0.225432
Hex1125,4,9,83,1.28603,0.015119,0.225432
Hex1125,4,9,84,1.28631,0.014788,0.225432
Hex1125,4,9,85,1.29523,0.015283,0.225432
Hex1125,4,9,86,1.29625,0.015451,0.225432
Hex1125,4,9,87,1.29404,0.015302,0.225432
Hex1125,4,9,88,1.29383,0.01531,0.225432
Hex1125,4,9,89,1.29027,0.015578,0.225432
Hex1125,4,9,90,1.29166,0.015153,0.225432
Hex1125,4,9,91,1.2893,0.0152,0.225432
Hex1125,4,9,92,1.2898,0.015271,0.225432
Hex1125,4,9,93,1.29254,0.015195,0.225432
Hex1125,4,9,94,1.29836,0.015287,0.225432
Hex1125,4,9,95,1.29595,0.015635,0.225432
Hex1125,4,9,96,1.29522,0.015567,0.225432
Hex1125,4,9,97,1.29668,0.015486,0.225432
Hex1125,4,9,98,1.29299,0.015657,0.225432
Hex1125,4,9,99,1.29171,0.015568,0.225432
Hex1125,4,9,100,1.28767,0.015318,0.225432
Hex1125,4,10,1,1.28864,0.014968,0.225432
Hex1125,4,10,2,1.29543,0.015109,0.225432
Hex1125,4,10,3,1.29688,0.015085,0.225432
Hex1125,4,10,4,1.2951,0.015827,0.225432
Hex1125,4,10,5,1.29763,0.015236,0.225432
Hex1125,4,10,6,1.29669,0.015416,0.225432
Hex1125,4,10,7,1.29461,0.015378,0.225432
Hex1125,4,10,8,1.29164,0.015086,0.225432
Hex1125,4,10,9,1.28979,0.015805,0.225432
Hex1125,4,10,10,1.29234,0.015577,0.225432
Hex1125,4,10,11,1.29318,0.015456,0.225432
Hex1125,4,10,12,1.2975,0.015513,0.225432
Hex1125,4,10,13,1.29461,0.014643,0.225432
Hex1125,4,10,14,1.29477,0.01538,0.225432
Hex1125,4,10,15,1.29543,0.01549,0.225432
Hex1125,4,10,16,1.2909,0.015553,0.225432
Hex1125,4,10,17,1.2927,0.015317,0.225432
Hex1125,4,10,18,1.29441,0.015702,0.225432
Hex1125,4,10,19,1.29039,0.015608,0.225432
Hex1125,4,10,20,1.29801,0.015562,0.225432
Hex1125,4,10,21,1.29561,0.015451,0.225432
Hex1125,4,10,22,1.29237,0.01559,0.225432
Hex1125,4,10,23,1.29508,0.015625,0.225432
Hex1125,4,10,24,1.29348,0.015631,0.225432
Hex1125,4,10,25,1.29194,0.015688,0.225432
Hex1125,4,10,26,1.2885,0.015775,0.225432
Hex1125,4,10,27,1.28923,0.015521,0.225432
Hex1125,4,10,28,1.29344,0.01535,0.225432
Hex1125,4,10,29,1.29758,0.015711,0.225432
Hex1125,4,10,30,1.29413,0.016209,0.225432
Hex1125,4,10,31,1.29608,0.015168,0.225432
Hex1125,4,10,32,1.29543,0.015635,0.225432
Hex1125,4,10,33,1.29078,0.015612,0.225432
Hex1125,4,10,34,1.29265,0.01568,0.225432
Hex1125,4,10,35,1.29034,0.01539,0.225432
Hex1125,4,10,36,1.2903,0.015113,0.225432
Hex1125,4,10,37,1.29533,0.015467,0.225432
Hex1125,4,10,38,1.29455,0.015782,0.225432
Hex1125,4,10,39,1.29461,0.015592,0.225432
Hex1125,4,10,40,1.29219,0.015428,0.225432
Hex1125,4,10,41,1.29123,0.016183,0.225432
Hex1125,4,10,42,1.29008,0.015845,0.225432
Hex1125,4,10,43,1.2893,0.015614,0.225432
Hex1125,4,10,44,1.2903,0.015387,0.225432
Hex1125,4,10,45,1.28395,0.015729,0.225432
Hex1125,4,10,46,1.29116,0.015673,0.225432
Hex1125,4,10,47,1.29474,0.015775,0.225432
Hex1125,4,10,48,1.2912,0.015414,0.225432
Hex1125,4,10,49,1.29467,0.015783,0.225432
Hex1125,4,10,50,1.29344,0.015301,0.225432
Hex1125,4,10,51,1.29043,0.01529,0.225432
Hex1125,4,10,52,1.28747,0.01566,0.225432
Hex1125,4,10,53,1.28709,0.015647,0.225432
Hex1125,4,10,54,1.28836,0.015439,0.225432
Hex1125,4,10,55,1.29221,0.015613,0.225432
Hex1125,4,10,56,1.2916,0.015516,0.225432
Hex1125,4,10,57,1.29095,0.015342,0.225432
Hex1125,4,10,58,1.29152,0.015556,0.225432
Hex1125,4,10,59,1.28948,0.015657,0.225432
Hex1125,4,10,60,1.29127,0.015424,0.225432
Hex1125,4,10,61,1.28867,0.015694,0.225432
Hex1125,4,10,62,1.28741,0.015354,0.225432
Hex1125,4,10,63,1.28819,0.015552,0.225432
Hex1125,4,10,64,1.29894,0.01544,0.225432
Hex1125,4,10,65,1.29597,0.01577,0.225432
Hex1125,4,10,66,1.29419,0.015273,0.225432
Hex1125,4,10,67,1.29427,0.015579,0.225432
Hex1125,4,10,68,1.2948,0.015517,0.225432
Hex1125,4,10,69,1.28957,0.015676,0.225432
Hex1125,4,10,70,1.28651,0.015636,0.225432
Hex1125,4,10,71,1.28935,0.015588,0.225432
Hex1125,4,10,72,1.28941,0.015476,0.225432
Hex1125,4,10,73,1.29223,0.015614,0.225432
Hex1125,4,10,74,1.29637,0.015723,0.225432
Hex1125,4,10,75,1.29296,0.015785,0.225432
Hex1125,4,10,76,1.29058,0.015727,0.225432
Hex1125,4,10,77,1.29026,0.015681,0.225432
Hex1125,4,10,78,1.28747,0.015252,0.225432
Hex1125,4,10,79,1.29065,0.015653,0.225432
Hex1125,4,10,80,1.28871,0.015659,0.225432
Hex1125,4,10,81,1.28644,0.014997,0.225432
Hex1125,4,10,82,1.28827,0.015638,0.225432
Hex1125,4,10,83,1.29455,0.015721,0.225432
Hex1125,4,10,84,1.29189,0.015618,0.225432
Hex1125,4,10,85,1.29505,0.015417,0.225432
Hex1125,4,10,86,1.29268,0.015737,0.225432
Hex1125,4,10,87,1.2911,0.015801,0.225432
Hex1125,4,10,88,1.28789,0.015733,0.225432
Hex1125,4,10,89,1.29086,0.015508,0.225432
Hex1125,4,10,90,1.28481,0.015522,0.225432
Hex1125,4,10,91,1.29008,0.015487,0.225432
Hex1125,4,10,92,1.2952,0.015804,0.225432
Hex1125,4,10,93,1.29575,0.015672,0.225432
Hex1125,4,10,94,1.29034,0.015497,0.225432
Hex1125,4,10,95,1.29105,0.015517,0.225432
Hex1125,4,10,96,1.28899,0.015565,0.225432
Hex1125,4,10,97,1.28826,0.015626,0.225432
Hex1125,4,10,98,1.29016,0.015155,0.225432
Hex1125,4,10,99,1.28865,0.01557,0.225432
Hex1125,4,10,100,1.29073,0.014998,0.225432
Hex1125,4,11,1,1.29268,0.015706,0.225432
Hex1125,4,11,2,1.29168,0.015848,0.225432
Hex1125,4,11,3,1.2913,0.016112,0.225432
Hex1125,4,11,4,1.29035,0.01567,0.225432
Hex1125,4,11,5,1.29118,0.015646,0.225432
Hex1125,4,11,6,1.29067,0.015632,0.225432
Hex1125,4,11,7,1.2856,0.01527,0.225432
Hex1125,4,11,8,1.28716,0.015633,0.225432
Hex1125,4,11,9,1.29503,0.015511,0.225432
Hex1125,4,11,10,1.36728,0.015725,0.225432
Hex1125,4,11,11,1.2913,0.015505,0.225432
Hex1125,4,11,12,1.29049,0.015547,0.225432
Hex1125,4,11,13,1.29117,0.015595,0.225432
Hex1125,4,11,14,1.29088,0.015407,0.225432
Hex1125,4,11,15,1.28397,0.01559,0.225432
Hex1125,4,11,16,1.28932,0.015092,0.225432
Hex1125,4,11,17,1.28724,0.015883,0.225432
Hex1125,4,11,18,1.29334,0.015538,0.225432
Hex1125,4,11,19,1.29258,0.015684,0.225432
Hex1125,4,11,20,1.29316,0.015736,0.225432
Hex1125,4,11,21,1.29191,0.015327,0.225432
Hex1125,4,11,22,1.29015,0.015779,0.225432
Hex1125,4,11,23,1.28943,0.015595,0.225432
Hex1125,4,11,24,1.28653,0.01523,0.225432
Hex1125,4,11,25,1.28522,0.015633,0.225432
Hex1125,4,11,26,1.28953,0.015534,0.225432
Hex1125,4,11,27,1.29511,0.015545,0.225432
Hex1125,4,11,28,1.29013,0.015638,0.225432
Hex1125,4,11,29,1.29224,0.015646,0.225432
Hex1125,4,11,30,1.29176,0.015771,0.225432
Hex1125,4,11,31,1.29106,0.015535,0.225432
